max_tour,avg_node,avg_fitness,avg_day,avg_time_process,param_score
5,4.0,0.934611390613076,1.0,0.005000114440917969,0.75
8,6.0,0.9342345378737807,1.0,2.0092806816101074,0.8460553442154273
10,9.0,0.8988279844955431,2.0,381.9816291332245,0.25
