max_tour,avg_node,avg_fitness,avg_day,avg_time_process,param_score
5,4.0,0.28961139061307595,1.0,0.00700068473815918,0.7378364535606985
8,7.0,0.2911723829681565,1.0,2.0842344760894775,0.8736446847818348
10,10.0,0.25908896957243727,2.0,383.1713309288025,0.25
