max_tour,avg_node,avg_fitness,avg_day,avg_time_process,param_score
5,4.0,0.9346113906130761,1.0,0.43366289138793945,0.75
15,13.4,0.9293870452792579,2.0,1.3142518997192383,0.7374869359426339
30,29.0,0.8806314805233251,5.0,3.1965019702911377,0.5931411212202787
45,42.8,0.8668130431232068,7.6,6.253496885299683,0.523002122090005
60,58.4,0.8474525803747491,11.0,9.839900398254395,0.42621504376963854
75,73.8,0.8335036942990071,14.0,14.21983618736267,0.33919823610129496
100,97.8,0.8355089157264555,18.0,22.57523055076599,0.25495813251747823
