epoch,avg_node,avg_fitness,avg_day,avg_time_process,param_score
10,97.2,0.8444907794140171,17.2,9.80027208328247,0.669846720929659
25,97.8,0.8386116819115527,17.8,23.159590196609496,0.49073649048412105
50,97.8,0.8397985120762229,17.0,43.504681253433226,0.7622165939705302
75,97.8,0.8384408356510697,17.6,65.44206595420837,0.4965893414261685
100,97.8,0.8392536486829101,17.8,88.63216404914856,0.437835339714411
150,97.8,0.8410952356393457,17.4,129.8368947505951,0.5847518791082528
250,97.2,0.8449504430803682,17.6,220.850332403183,0.3124999999999998
