epoch,avg_node,avg_fitness,avg_day,avg_time_process,param_score
10,97.4,0.8416499234913125,17.2,9.300204944610595,0.6640140987340253
25,97.4,0.8385600793697643,18.4,23.246805286407472,0.29570457707581
50,97.2,0.8461694758971469,17.2,43.508985090255734,0.7088035136745913
75,97.6,0.8421864171630272,17.6,65.63030443191528,0.5929703418889938
100,98.0,0.8392645993746717,17.8,87.10068006515503,0.5544538801068315
150,97.6,0.8447774342600441,17.4,128.48764243125916,0.6440656026389985
250,97.8,0.840712882807272,17.8,216.89545879364013,0.3832284549359708
