epoch,avg_node,avg_fitness,avg_day,avg_time_process,param_score
10,67.2,0.896805108828155,10.0,7.852930402755737,0.5
25,66.4,0.8980800866673097,10.0,18.519047594070436,0.46992526762583525
50,65.2,0.9005622763382245,10.0,36.738657283782956,0.45961809955175825
75,65.8,0.8985776541616672,10.0,54.75843482017517,0.3773709240261738
100,65.4,0.8988516875421337,10.0,74.47291812896728,0.3180443529743222
150,65.6,0.9005154113371819,10.0,112.78219108581543,0.40019177631282454
250,65.2,0.9003394780317606,10.0,186.6813570022583,0.23517511490592574
