max_tour,avg_node,avg_fitness,avg_day,avg_time_process,param_score
5,4.0,0.9346113906130761,1.0,0.43136005401611327,0.75
15,13.8,0.9270980121131668,2.0,1.273486280441284,0.7357601466577792
30,28.8,0.8683684969927181,4.8,3.429425001144409,0.571355829717346
45,43.6,0.8577938577403394,7.6,7.130866289138794,0.5128989505390528
60,58.8,0.8362846715500524,11.2,12.333936262130738,0.4045019858222323
75,73.6,0.8331818494448596,14.0,18.758163690567017,0.34295249019972374
100,97.6,0.8410806173010477,17.4,32.07857666015625,0.269468607876004
