epoch,avg_node,avg_fitness,avg_day,avg_time_process,param_score
10,65.4,0.8968733879316474,10.0,54.5257203578949,0.3157894736842105
25,64.4,0.8985549601883973,10.0,137.04597420692443,0.30524233967807873
50,66.8,0.8992340323569227,10.0,278.077591753006,0.4631630222164095
75,66.0,0.9004516143514737,10.0,386.9751007556915,0.4403633974780225
100,67.2,0.9015590712722323,10.0,511.4642206192017,0.5411812890520324
150,66.2,0.9026868064918092,10.0,766.4112860679627,0.47114503917828754
250,68.2,0.9002842256086216,10.0,1262.9464757442474,0.396679515747758
