max_tour,avg_node,avg_fitness,avg_day,avg_time_process,param_score
5,4.0,0.9346113906130761,1.0,10.193415546417237,0.75
15,14.0,0.9244837822525923,2.0,21.549018096923827,0.7250453854116825
30,28.2,0.891103559916578,4.2,55.39330277442932,0.6120840731037713
45,42.0,0.8780990065937895,7.0,98.02232875823975,0.5329556853551243
60,58.6,0.8498937585895783,10.4,127.28990569114686,0.4260794698909095
75,73.2,0.8373192243486652,13.8,184.48546919822692,0.32723801394656976
100,96.6,0.846905059650618,17.6,271.397526550293,0.27463157022298523
