max_tour,avg_node,avg_fitness,avg_day,avg_time_process,param_score
5,4.0,0.9346113906130761,1.0,0.40686707496643065,0.75
15,14.0,0.9220089575498651,2.0,1.3005026817321776,0.7213052315622375
30,28.0,0.891756937855219,4.2,3.2547999382019044,0.630479789834399
45,42.8,0.8697907510029104,7.2,7.037872457504273,0.5351599003443446
60,58.4,0.8484230002169013,10.2,10.966461038589477,0.4422308574891813
75,73.8,0.8377809607311161,14.0,17.784769296646118,0.3391011172507173
100,98.0,0.8416753798813417,17.8,28.786402893066406,0.26005473990710626
