max_tour,avg_node,avg_fitness,avg_day,avg_time_process,param_score
5,4.0,0.9346113906130761,1.0,3.0450448989868164,0.75
15,13.8,0.927359493020808,2.0,10.51507830619812,0.7367411670369415
30,28.8,0.8726757785829697,4.8,31.80467019081116,0.5826819523441186
45,43.2,0.866749713971363,7.0,61.30725259780884,0.5473471896711315
60,59.0,0.839989675095336,10.4,106.97513041496276,0.43274499689533175
75,73.6,0.8316232179809869,13.6,171.98238644599914,0.34573573159378
100,97.8,0.8430425568823379,17.4,289.00696940422057,0.2777200250511895
