max_tour,avg_node,avg_fitness,avg_day,avg_time_process,param_score
5,4.0,0.3333333333333333,1.0,0.22289714813232422,0.75
8,6.0,0.33188405797101433,1.0,0.41161046028137205,0.5576438271370118
10,9.0,0.3289855072463768,2.0,0.4486061096191406,0.25
