max_tour,avg_node,avg_fitness,avg_day,avg_time_process,param_score
5,4.0,0.9346113906130761,1.0,0.2049269676208496,0.75
8,6.0,0.9335468698288306,1.0,0.40836200714111326,0.6354977412952493
10,9.0,0.8982093308276193,2.0,0.4503944873809814,0.25
